book_name,book_image,author,page,release_date,short_description,price,programming_language,concept,tool;;;;;
Amazon SimpleDB Developer Guide,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/7/3/7344en_mockupcover20template.jpg,By Prabhakar Chaganti,252.0,May 2010,Scale your application's database on the cloud using Amazon SimpleDB with this book and eBook,$23.99,Java,Database Programming,Amazon SimpleDB;;;;;
Android Application Development with Maven,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/0/1/0176_application20development20with20maven_cov_0.jpg,By Patroklos Papapetrou,192.0,Mar 2015,Learn how to use and configure Maven to support all phases of the development of an Android applicat...,$23.99,Java,Android Development,Maven;;;;;
"Android System Programming,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/b/0/b06099.png,By Roger Ye,470.0,May 2017,""Build, customize, and debug your own Android system"",$35.99,Java,Android Development,Android";;;;;
Angular 2 By Example,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/7/1/7192os_5079_angular20220by20example.png,By Chandermani Arora,510.0,Nov 2016,Discover everything you need to know to build your own Angular 2 applications the hands-on way,$35.99,JavaScript,Front End Web Development,Angular;;;;;
Angular 2 Components,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/2/3/2340os_b05076_angular20220components.png,By Nir Kaufman,124.0,Nov 2016,A quick and concise guide to Angular 2 Components,$23.99,JavaScript,Front End Web Development,Angular;;;;;
"Angular 6 by Example - Third Edition,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/b/0/b09551_cover.png,By Chandermani Arora,504.0,Jun 2018,""Harness the power of Angular Components, Router, Forms, Directives and much more to build profession..."",$35.99,JavaScript,Front End Web Development,Angular";;;;;
Angular Projects,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/9/7/9781838559359-original_96.jpeg,By Zama Khan Mohammed,350.0,Sep 2019,Understand Angular web development by building real-world captivating applications exploring various...,$27.99,JavaScript,Front End Web Development,Angular;;;;;
Angular Services,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/b/0/b05074.png,By Sohail Salehi,294.0,Feb 2017,Design state-of-the-art applications with customized Angular services,$31.99,JavaScript,Front End Web Development,Angular;;;;;
Angular Test-Driven Development - Second Edition,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/9/7/9781786465474.png,By Md. Ziaul Haq,252.0,Feb 2017,Enhance your testing skills to build powerful and fault-free applications in Angular v4,$31.99,JavaScript,Application Testing,Angular;;;;;
"AngularJS by Example,www.packtpub.com/media/catalog/product/cache/5d165500a520a389deb95b325792ea25/b/0/b03520_cover.png,By Chandermani Arora,454.0,Mar 2015,""Tackle the challenges of modern web development with this AngularJS tutorial, packed with practical ..."",$24.99,JavaScript,Front End Web Development,Angular";;;;;
